28,53,55,19,39,8.90
26,74,76,71,26,7.80
17,90,91,73,15,8.50
23,35,86,32,28,4.80
26,34,20,42,38,4.20
28,77,90,58,30,7.40
37,93,48,84,19,6.20
36,59,84,84,24,7.10
40,68,44,39,19,5.90
34,65,58,14,10,3.60
44,61,59,28,11,6.70
44,87,54,95,31,8.20
19,85,33,39,35,7.20
34,79,34,95,28,5.90
33,33,70,16,12,8.10
31,42,79,87,17,4.30
42,67,58,28,37,5.60
45,62,87,34,30,7.80
15,81,91,68,24,5.10
23,42,85,18,35,4.30
31,59,56,37,14,4.20
27,80,77,85,40,3.50
38,93,25,5,21,6.80
12,78,85,93,29,3.70
37,60,82,97,25,6.90
29,36,26,33,27,8.40
44,90,79,41,38,8.50
31,64,25,1,15,8.60
24,39,42,42,31,8.30
44,37,68,29,33,4.20
13,94,48,87,12,6.50
26,37,25,98,19,4.40
13,94,30,48,36,6.20
13,37,56,18,15,4.00
25,48,100,80,36,5.50
32,92,59,57,38,6.60
28,88,23,52,15,4.00
23,41,53,71,35,8.40
31,80,94,73,39,5.00
19,77,52,98,13,5.90
25,71,41,3,20,8.50
30,83,25,64,12,8.10
25,95,39,36,35,4.20
40,73,54,18,40,5.50
20,82,25,77,25,4.20
30,90,73,18,22,4.50
39,81,55,95,12,7.90
45,38,47,96,19,4.50
45,81,27,65,14,7.30
24,50,38,48,23,6.70
37,34,97,26,19,6.20
16,55,48,6,20,3.90
24,97,28,84,20,8.50
20,74,100,67,22,4.60
30,30,60,77,20,6.70
12,89,71,49,19,5.50
28,86,49,32,13,7.40
36,80,66,28,18,4.10
35,43,58,46,31,5.20
39,71,46,15,20,5.30
38,49,35,57,22,3.50
36,80,45,67,40,6.20
13,88,60,91,33,4.70
19,62,86,48,21,7.00
26,64,39,21,27,4.30
17,41,53,3,20,5.10
23,55,38,30,32,3.80
40,91,55,59,15,6.40
34,58,77,87,27,4.50
14,91,52,50,30,4.70
37,65,52,61,25,5.70
31,95,82,77,10,6.20
12,32,29,7,34,4.90
27,39,59,29,35,8.90
28,89,65,60,37,6.20
32,33,88,61,27,8.70
34,70,88,45,24,7.40
22,33,49,49,13,7.80
43,35,76,10,17,6.90
18,94,44,5,29,5.40
28,53,40,29,23,6.50
24,100,46,41,10,4.70
44,79,86,7,39,5.20
25,91,39,0,18,3.60
26,31,39,63,13,6.70
28,69,73,58,31,4.20
15,57,77,67,12,8.70
23,84,46,8,33,6.90
31,66,91,63,16,6.20
36,46,44,28,14,9.00
27,84,73,44,27,7.60
34,87,45,46,16,7.50
29,62,71,12,17,7.80
33,96,40,34,39,7.60
32,94,51,92,31,6.90
16,51,92,95,40,5.80
38,40,48,36,18,6.80
36,55,44,41,26,7.10
18,74,20,34,19,7.60
40,38,80,3,11,5.50
14,41,58,76,40,3.80
36,83,93,43,19,4.90
19,87,33,41,29,6.60
42,87,54,46,36,8.70
37,47,71,65,29,6.60
15,33,60,24,11,8.80
21,70,88,64,32,3.50
15,73,57,60,40,6.60
13,91,42,31,23,7.60
44,65,98,38,14,4.60
14,57,91,96,37,5.90
41,53,76,42,17,6.30
13,44,87,72,13,3.80
13,97,68,46,18,6.20
27,34,22,28,39,5.30
22,50,65,90,23,7.30
30,94,72,63,21,8.90
45,93,30,29,29,5.90
25,65,54,50,32,9.00
20,66,20,93,25,6.40
43,83,55,11,11,5.80
25,70,24,84,28,8.90
19,33,76,42,31,7.70
43,35,90,28,24,7.80
22,58,90,29,15,3.60
24,50,80,18,40,5.50
21,45,33,8,33,4.00
42,42,35,90,21,3.60
28,98,23,78,27,6.80
25,36,69,41,21,6.60
43,70,55,80,32,7.70
25,53,68,56,29,4.20
43,43,60,70,35,6.20
21,56,85,23,40,8.00
43,70,57,96,22,3.50
19,67,55,95,26,8.40
43,40,50,47,35,3.80
31,36,80,86,25,5.40
36,44,79,59,18,8.40
16,91,21,1,24,5.50
30,42,67,73,30,6.30
38,93,93,81,35,5.90
23,70,44,13,14,8.80
43,35,98,11,30,5.00
39,62,59,84,35,3.60
30,36,99,58,29,6.90
37,49,38,51,39,8.90
39,62,39,50,20,8.30
42,37,68,24,35,7.00
32,69,58,79,19,8.80
20,45,88,61,34,3.90
42,100,52,48,33,8.80
44,32,33,78,31,8.30
12,98,84,2,14,5.30
33,62,25,86,35,4.90
37,55,70,99,39,3.90
34,61,57,20,16,8.80
36,76,39,51,11,3.70
30,64,55,92,16,9.00
28,32,99,17,25,7.30
31,63,33,59,20,6.00
29,64,44,98,11,6.00
32,37,53,70,10,3.80
14,66,42,82,24,6.30
33,98,70,68,15,4.30
17,55,85,7,39,6.70
23,58,43,38,11,5.10
12,38,79,67,31,7.30
17,92,33,74,16,7.80
20,96,76,1,25,6.50
17,93,55,18,22,8.80
31,95,40,2,34,5.90
24,66,37,48,22,7.20
35,99,65,33,21,5.40
19,58,49,84,38,3.60
15,46,59,27,30,8.70
41,57,70,3,10,5.30
33,79,54,47,34,3.50
41,76,81,92,26,5.60
42,65,46,80,22,3.80
23,55,34,76,34,8.40
19,51,49,17,38,4.40
24,92,61,71,33,6.10
39,88,21,45,32,4.60
43,30,37,40,21,7.40
37,46,21,78,20,4.10
20,99,94,23,25,4.80
25,66,100,7,17,8.60
23,80,60,50,40,6.30
27,96,73,33,24,6.80
30,39,49,69,21,6.60
22,88,20,50,19,4.60
32,93,73,57,13,8.30
33,64,74,40,18,4.70
30,50,95,25,31,3.80
21,43,83,65,21,6.50
25,43,81,52,39,7.70
24,88,56,4,19,4.80
41,84,51,5,40,7.80
39,40,59,1,26,6.60
30,55,24,23,21,4.00
36,91,61,86,37,6.70
20,76,60,75,19,6.00
23,31,76,48,21,8.60
40,74,69,0,13,4.20
18,86,21,75,27,8.30
42,47,52,24,29,4.70
24,98,60,75,26,8.10
35,66,86,37,20,5.10
45,72,91,81,32,8.40
43,32,63,12,36,5.60
26,84,74,79,36,6.10
44,97,61,93,17,4.00
24,40,70,51,25,9.00
15,37,90,74,14,4.30
18,31,70,13,36,4.00
45,59,49,20,28,8.60
42,68,75,90,30,7.10
39,36,37,43,13,4.30
19,46,46,80,27,4.30
37,35,32,18,24,3.70
14,93,34,53,26,7.90
13,38,87,94,38,4.00
40,96,92,62,31,4.50
31,86,34,26,27,5.60
43,57,24,72,10,8.90
25,63,41,2,13,5.30
22,75,87,47,27,8.20
37,96,97,11,12,7.20
24,58,54,69,20,5.10
32,93,47,92,10,8.20
25,98,31,1,37,6.30
23,79,61,71,20,8.50
33,34,76,82,29,6.80
39,48,71,73,12,3.90
21,78,100,17,37,7.40
36,63,49,87,31,3.80
31,92,77,65,18,6.40
16,56,96,62,21,4.40
19,83,69,32,12,6.80
34,56,88,88,36,3.90
43,43,77,9,26,6.00
36,43,40,60,12,5.50
16,63,40,51,10,3.70
39,34,55,22,36,8.70
16,38,62,100,14,8.70
13,86,72,79,38,5.40
32,50,26,98,38,5.70
31,79,29,80,19,8.70
21,65,99,21,30,6.70
43,31,66,71,39,7.60
29,50,90,31,32,4.40
42,96,40,61,37,5.80
37,46,40,97,24,6.10
30,72,64,22,23,7.40
14,73,79,11,21,7.50
13,78,50,16,27,8.50
21,91,34,73,40,6.80
31,46,20,24,27,7.80
14,92,26,0,19,7.80
15,86,98,54,24,8.60
37,91,50,36,36,6.00
16,75,70,88,14,5.10
15,88,49,50,28,7.50
14,38,84,76,24,4.60
23,69,69,6,38,7.70
17,85,49,41,17,8.50
12,62,49,63,27,4.20
18,77,92,46,22,3.90
45,43,99,57,13,4.30
26,82,64,72,36,8.80
20,78,65,12,38,5.70
40,88,52,74,30,6.00
45,78,58,71,18,3.70
17,50,40,24,17,3.80
45,99,91,35,14,4.20
21,52,60,0,31,8.60
37,41,62,43,25,4.40
16,91,53,83,32,8.60
28,92,90,73,26,4.00
21,48,27,56,26,4.00
44,77,58,16,25,4.30
35,71,30,24,12,8.80
18,97,58,88,21,4.00
23,70,79,56,16,7.80
14,78,40,78,13,4.60
14,98,49,70,39,4.20
28,100,70,9,24,6.80
24,42,67,31,19,5.00
19,92,51,81,23,4.50
34,72,50,10,13,5.50
32,59,52,74,11,5.50
45,48,61,10,11,4.00
22,39,30,5,23,7.00
39,50,94,15,22,3.80
36,92,21,22,11,6.10
15,58,97,75,26,3.50
34,92,65,32,29,8.70
20,41,53,90,13,8.40
16,70,77,4,16,5.50
13,48,20,51,24,9.00
20,53,83,68,21,6.00
23,65,73,58,38,7.50
16,88,71,67,30,8.00
21,76,34,18,19,6.70
18,82,42,71,36,3.60
24,77,86,66,13,4.60
31,78,23,67,13,7.00
28,95,21,0,14,7.20
32,33,84,69,17,6.50
26,55,75,40,36,8.20
42,88,86,1,19,6.20
39,80,77,5,24,6.50
20,89,61,18,10,4.40
27,91,98,67,18,5.20
25,55,35,78,22,8.20
20,56,63,74,12,6.40
29,80,50,88,16,7.20
15,71,63,53,16,7.00
42,50,45,59,21,5.80
45,89,76,29,15,4.90
13,35,74,5,18,4.50
20,48,84,33,39,6.80
28,81,52,32,36,4.10
12,40,58,2,40,6.40
23,44,33,21,39,8.40
39,45,64,81,12,6.90
15,82,80,93,18,3.70
16,62,71,28,34,3.90
16,96,91,73,30,4.40
36,62,96,18,33,7.90
29,52,48,33,35,3.80
16,80,46,42,40,3.70
42,69,90,17,13,5.90
37,69,35,66,34,7.20
35,51,21,78,14,4.00
33,49,81,27,40,6.60
39,77,88,52,24,8.80
20,42,91,37,11,4.80
38,96,25,88,18,8.20
17,91,48,58,10,3.70
45,72,24,70,36,5.20
29,50,33,9,36,8.00
42,89,87,90,25,4.20
39,94,72,49,11,5.80
32,35,86,23,34,5.30
41,61,46,49,34,7.40
30,74,80,74,25,9.00
36,64,47,58,34,5.00
33,72,51,46,11,4.80
19,82,79,56,11,8.20
28,73,28,46,23,4.20
41,57,64,74,32,5.20
36,74,43,16,25,6.10
17,39,39,51,13,5.50
35,75,60,64,14,7.50
35,86,96,87,23,5.50
35,33,89,70,20,4.20
24,72,83,16,18,8.80
43,50,53,40,19,8.50
43,88,72,30,37,7.10
20,78,63,81,33,6.10
19,58,28,20,39,4.90
45,83,77,48,11,6.00
22,65,72,87,32,6.70
39,33,82,97,30,6.30
27,51,55,23,36,8.30
21,54,39,28,33,8.90
28,42,59,31,35,3.50
17,95,24,43,34,4.80
40,45,57,47,11,5.00
29,97,91,62,39,8.90
27,30,42,89,22,4.90
24,47,81,49,35,3.50
22,30,74,64,25,6.90
22,79,22,30,37,5.20
42,31,37,32,27,4.60
30,36,85,64,10,6.00
16,39,60,52,29,7.80
27,92,73,4,27,6.70
23,97,20,56,13,8.50
22,92,80,96,33,6.20
30,79,64,38,33,3.50
24,100,51,36,19,4.80
34,83,65,33,20,5.10
30,49,37,32,20,7.80
45,38,44,2,15,5.40
26,54,25,89,35,7.60
33,66,57,11,37,3.90
39,83,24,6,33,5.20
24,74,31,14,40,8.40
22,86,32,11,19,7.80
33,65,21,68,38,5.70
18,84,90,46,14,6.50
34,50,60,84,34,6.10
26,65,45,32,22,7.40
25,70,21,16,14,4.30
31,39,31,8,35,7.90
18,71,38,90,27,6.70
40,70,68,93,19,6.00
28,62,96,44,29,7.60
33,51,86,73,28,7.80
34,36,21,55,26,6.80
25,66,60,0,13,6.90
13,88,99,88,21,5.40
40,63,59,1,36,8.80
36,55,98,65,25,6.70
33,87,48,42,19,4.40
24,58,78,91,38,7.10
45,84,95,24,16,4.00
42,73,33,54,39,4.80
18,34,32,94,14,4.70
25,95,21,35,37,3.50
43,30,38,4,18,4.90
18,54,25,51,34,8.00
26,30,80,36,32,7.40
43,58,99,64,30,5.00
30,30,55,54,19,8.00
19,96,24,37,39,6.00
21,53,69,27,36,4.20
45,38,62,73,34,4.60
25,84,35,57,38,4.00
29,73,97,41,37,8.40
16,97,28,44,11,6.60
27,57,27,90,39,7.00
37,67,71,93,23,4.20
26,48,23,14,21,5.60
14,68,72,50,25,6.60
31,50,81,52,33,6.60
32,43,85,5,17,5.90
36,92,56,65,39,6.50
19,63,61,71,35,8.20
12,36,65,24,18,3.50
34,60,77,84,37,3.70
25,46,99,44,22,7.30
16,57,93,85,24,8.20
42,50,69,89,36,4.30
40,30,44,4,10,7.50
34,97,92,16,40,4.40
24,66,89,61,30,6.60
38,76,80,37,22,8.60
41,94,24,60,19,5.30
37,86,36,18,33,7.30
15,61,21,19,15,3.60
31,37,32,23,12,8.00
30,42,27,52,33,4.90
18,89,62,63,14,6.00
41,93,42,38,32,8.30
42,55,100,43,33,4.80
22,80,98,83,31,3.70
35,78,27,31,16,8.50
45,82,30,3,29,5.20
41,81,87,95,37,7.80
21,46,40,3,32,8.50
41,60,45,16,19,9.00
13,51,50,54,14,4.70
42,36,60,91,31,5.40
20,32,97,37,37,4.00
44,61,40,38,15,5.20
24,50,86,98,40,7.40
42,32,45,95,36,7.20
42,35,38,96,12,4.50
31,95,96,94,23,6.80
40,50,43,100,33,7.60
43,91,46,15,40,7.30
18,99,68,35,35,8.30
41,66,67,85,18,7.90
27,76,45,10,34,6.90
27,95,63,24,39,6.00
16,69,40,68,25,3.50
14,38,32,22,10,4.10
44,98,50,75,20,6.50
34,66,95,33,32,8.20
36,76,28,70,23,5.50
12,94,27,68,10,4.90
36,63,70,73,24,7.50
34,74,58,97,31,7.70
18,51,93,7,18,4.30
30,88,93,75,28,8.90
37,97,86,7,15,8.70
22,78,47,3,34,8.00
39,68,86,60,23,5.50
19,87,66,7,15,4.00
15,75,88,85,20,4.20
27,80,69,9,10,6.30
34,57,50,74,23,8.30
26,94,93,39,29,5.70
32,39,35,71,38,8.30
16,73,89,88,38,7.50
40,92,45,54,32,7.90
45,80,76,73,15,7.90
41,86,42,64,26,5.20
29,45,98,77,32,3.70
21,76,92,60,20,7.70
31,90,81,93,40,6.50
16,66,71,5,13,6.20
18,37,100,34,32,7.80
27,32,30,57,40,7.30
28,43,63,2,26,3.80
40,52,94,30,29,8.80
43,58,57,99,37,8.70
28,66,70,21,36,4.40
30,60,47,40,27,5.60
